number,created_at,text,source,user is verified,user has url,user description,user created at,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,user location,binary_class,ternary_class
4694,2022-07-09 21:26,Ongoing COVID-19 pandemic :right_arrow: Monkeypox global outbreak :repeat_button: summer foodborne illness season…  Local public health epidemiologists: #EpiTwitter #OneHealth #SpeakForHealth _URL_,Twitter for iPhone,FALSE,FALSE,None,2016-11-24 23:40,1,0,2,0,172,476,853,3,"Michigan, USA",0,9
5043,2022-07-09 22:34,Only 2 persons I can get monkey pox from :face_with_peeking_eye:,Twitter for iPhone,FALSE,TRUE,Styled by Sharae:white_heart:,2020-03-12 3:19,0,0,0,0,407,242,14622,0,None,0,9
3539,2022-07-09 17:22,Opinion | Let's call monkeypox what it is: A pandemic _URL_,Twitter Web App,FALSE,FALSE,Wage slave; landscaper; gourmand; oenophile; biblioholic,2013-03-18 0:26,0,0,0,0,3881,3226,238319,23,None,0,9
4678,2022-07-09 21:23,Other patients? Meaning other monkey pox patients or?? Cause… :man_facepalming_medium-dark_skin_tone: _URL_,Twitter for iPhone,FALSE,FALSE,:Jamaica::balance_scale:,2019-01-01 19:35,0,0,4,0,486,331,2408,0,None,0,9
4761,2022-07-09 21:38,Outside rn........ If I see the MonkeyPox man imma turn into usain bolt,Twitter for Android,FALSE,TRUE,#NANAMI #NAMJOON: EQUAL RIGHTS AND JUSTICE!!!!!! they/them :purple_heart:,2018-03-10 20:41,0,0,2,0,779,311,125994,50,Jamaica,0,9
3365,2022-07-09 16:49,overwhelming evidence of the destruction wrought via LC makes the failure of public health authorities to do anything remotely helpful to curb the spread of covid (and now monkeypox) absolutely reprehensible 2/2,Twitter Web App,FALSE,FALSE,bell hooks stan acct,2020-12-20 20:46,0,0,0,0,36,725,309,0,None,0,9
4338,2022-07-09 20:12,Patient description: Has monkey pox _URL_,Twitter for iPhone,FALSE,FALSE,:heart_on_fire::heart_on_fire:,2022-05-08 16:35,0,0,0,0,14,74,33,0,HAPPYSAD,0,9
3869,2022-07-09 18:43,People in New Orleans really getting monkey pox like it's Covid!!! Baby I'm inside til I start physical classes on the 6th :loudly_crying_face:,Twitter for iPhone,FALSE,FALSE,real eyes realize real lies:sparkles: BlockThirty9 LLC. rental/investment properties :houses:,2015-10-14 7:53,0,1,2,0,775,488,51334,2,"New Orleans, LA",0,9
3593,2022-07-09 17:35,"People lost their minds at the Trump administration's handling of COVID-19. Some points valid, some disingenuous.  We not stand at the precipice of two simultaneous pandemics and the Biden administration has done significantly worse. Not a peep.  #COVID19 #Monkeypox #COVID",Twitter for iPhone,FALSE,FALSE,None,2022-05-17 3:08,1,0,0,0,14,130,856,4,None,0,9
3336,2022-07-09 16:44,"People who are getting this "" monkey pox"" don't know personal space … you don't have to touch people to have a conversation….",Twitter for iPhone,FALSE,FALSE,beauty.brains .taken :smiling_face_with_heart-eyes::squinting_face_with_tongue::red_heart:,2015-04-08 5:28,0,0,0,1,165,130,15989,0,None,0,9
4100,2022-07-09 19:28,Picked up by a waiting car!! The monkey pox hospital escapee in Jamaica _URL_,Twitter Web App,FALSE,FALSE,"Grown in Jamaica :Jamaica: based in Harlem. Writer, bylines in @harpersbazaar @theroot @jamaicagleaner @chicagoreader @refinery29 @damemagazine | also @ventingvibing",2017-01-04 19:26,0,0,1,0,3116,2283,44339,25,"New York, NY",0,9
4972,2022-07-09 22:19,"Please be safe everyone. Monkeypox can infect anyone at anytime and just like COVID-19, our government is slow to react and seems to be under reacting to the danger.",Twitter for iPhone,FALSE,FALSE,"oh, hey!",2020-05-21 5:58,2,0,3,0,2011,505,51172,7,None,0,9
2699,2022-07-09 14:24,"Please don't bring your heart online, bring monkey pox'",Twitter for iPhone,FALSE,TRUE,#SpacesHost | #ChurchwithLord_bangs #StateOfSpacesAddress #FunAndPleasureSpace:gorilla::no_one_under_eighteen:,2018-01-02 18:33,0,0,2,0,2568,3206,3532,0,None,0,9
3506,2022-07-09 17:16,Please follow our podcast! This one is about #Halsey #Monkeypox (which needs a new name) and #bullshit on the regular   _URL_,Twitter for iPhone,FALSE,FALSE,"A podcast where we dish about politics, pop culture, and feature a deep dive of one musical artist per week. Join us for this BOILING HOT TEA!",2022-03-09 16:44,1,0,1,0,8,14,45,0,None,0,9
2341,2022-07-09 12:56,plus monkey pox don't forget we ain't riddled with the pox. _URL_,Twitter Web App,FALSE,FALSE,None,2022-04-26 2:05,0,0,0,0,156,211,8695,0,None,0,9
3429,2022-07-09 17:01,"Prescient and excellent reporting. Now will anything substsntial be done to change the status quo of underfunding public health efforts and underpreparing for viruses...  Likely not  The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",Twitter for Android,FALSE,FALSE,"A place where nobody knows your name. The dialogue here is fueled by questions and candidness. Inspired by the spot formerly known as 1st Cup, on Calhoun NOLA",2009-04-08 1:42,0,0,0,0,389,1445,3179,6,"Milwaukee, WI",0,9
2437,2022-07-09 13:16,Pretty sure this thing has picked up The Monkey Pox _URL_,Twitter for iPhone,FALSE,FALSE,"#buckeyes,#engineer, #MAGA :United_States: Creator of the new TURBOMAGA cult. Done with all the BS already. Careful libs, danger lurks.",2012-10-17 21:24,0,3,2,0,10508,10616,104722,4,Columbus Ohio,0,9
4005,2022-07-09 19:10,pride provincetown fire island monkeypox charli baby,Twitter for iPhone,FALSE,TRUE,we are sashaying away with deals,2010-05-20 23:14,0,0,4,0,816,566,23072,35,sf,0,9
3436,2022-07-09 17:02,PRO/AH/EDR&gt; Monkeypox update (26) _URL_,Zapier.com,TRUE,TRUE,"We report human, animal & plant #InfectiousDiseases, #toxin exposure & #ID news. Program of @ISID_org Free to subscribe: _URL_",2009-05-01 18:50,5,0,4,0,25815,172,40058,760,Worldwide,0,9
3604,2022-07-09 17:38,Providers: How are you addressing monkeypox risks in your sessions? _URL_,Twitter Web App,FALSE,TRUE,"Radical in the streets, Fascist in the sheets. NYC Pro-Domme. Admirer of the cerebral & the perverse. Co-founder of @veil_machine.",2018-06-05 18:20,1,0,8,0,5273,531,1742,17,"New York, NY",0,9
4776,2022-07-09 21:41,PULL UP AND GET OFFICIAL SWITCHBLADEDAVE CONDOMS FIGHT THE GOVERNMENT CONTROL OVER WOMENS BODIES AND FIGHT MONKEY POX _URL_,Twitter for iPhone,FALSE,TRUE,DJ/producer. COO at vivid productions. daves chop shop. I make shit happen. grape flavoring enthusiast. mgmt/booking: switchbladedave@gmail.com,2011-07-02 9:49,6,0,11,0,2512,3492,44573,29,TX,0,9
5063,2022-07-09 22:37,"QOTD: The U.S. may be losing the fight against monkeypox. Also, the fight against gun violence. And theocracy. And misogyny. And white supremacy. Also misinformation, corporate corruption, climate change and crumbling infrastructure",Twitter Web App,FALSE,FALSE,There's a little bit of magic in every box of cereal,2008-09-10 14:15,0,0,4,0,98,58,23375,5,southern appalachia,0,9
4425,2022-07-09 20:30,"re human pox aka monkeypox please explain logically what the hell is the difference b/w a gay person a homosexual &amp; a man who has sex w  men (msm) ??? note: homosexual term may be perceived as derogatory, hence modern gay usage; but why the use of gay &amp; msm together? _URL_",Twitter Web App,FALSE,FALSE,"Metaphysician; Public Health Biologist Chess Master (retired) Zelle or PayPal: walicolt2020@gmail.com (any amt well help, even $5) Cancer Survivor; Teacher",2018-07-10 20:09,0,0,0,0,266,261,103,14,Could Be Anywhere,0,9
3571,2022-07-09 17:32,Reach out to me if you need more info on how to stay safe and protected from #monkeypox. We are in this together. _URL_,Twitter for iPhone,FALSE,TRUE,Comms Dir. for @NCLRights _ SF & Dog Lover _ UMiami Alum _ RPDR Fanatic _ Political Nerd _ ALL opinions shared are mine alone _ Retweets ≠ Endorsements _ He/Him,2009-04-28 20:39,1,0,1,0,2234,3494,9545,30,San Francisco,0,9
3254,2022-07-09 16:26,Really thought monkeypox had potential :/,Twitter for iPhone,FALSE,TRUE,Comedian/Writer/AMC Stubs A-List Member. Host of We Didn't Peak on Apple Podcasts and Spotify.,2011-07-24 18:18,0,0,4,0,1164,155,20310,9,LA,0,9
2894,2022-07-09 15:11,Really? They're concerned about monkey pox? _URL_,Twitter for iPhone,FALSE,FALSE,"Just an old guy in central Texas. Happily married. Trumpter all the way. Patriot and veteran. Please, no girly picture and no trains.",2010-11-10 23:18,0,0,0,0,951,759,57316,2,Central Texas,0,9
4309,2022-07-09 20:06,"Refreshing the TL every 5 minutes, hoping to see the photo or even the name of the patient with Monkey Pox...",Twitter for Android,FALSE,FALSE,Grow through what you go through. Expect nothing. Appreciate everything. :leaf_fluttering_in_wind:,2019-10-29 14:55,0,0,1,0,255,250,5958,0,Jamaica :Jamaica:,0,9
4510,2022-07-09 20:47,"regarding Monkey pox: I seen some dumb shit this morning based on this right down to ""Its a Gay man's issue"" Hmm That said that about Aids when it first come to light too and Well nope its not ANYONE can get it Via multiply sex partners or touching. #facepalm",Twitter Web App,FALSE,TRUE,"Kiwi proud, Adult Female Gamer, Roleplayer, Modder, MetalQueen, Headbanger, Mother of 4 kidults,",2008-09-29 22:16,0,0,0,0,92,142,235,2,New Zealand,0,9
5231,2022-07-09 23:10,"Remember last week Jusinter at a press conference &gt; ""Does any one want to ask about Monkey Pox , Any one , Please "" ???? _URL_",Twitter Web App,FALSE,FALSE,"sailor,lover and lives life every day(this is not a rehearsal)",2013-10-08 7:54,0,0,1,0,239,320,20418,3,None,0,9
5237,2022-07-09 23:11,Remember the #HIV epidemic? We thought it was just a #gay man's disease. Well let's not make the same mistake with #Monkeypox.  I'll be on w/ @jessicadean &amp; @Boris_Sanchez on the best breakfast show in town 6 am hour EST tomorrow.  @NewDay #cnnnewday,Twitter for iPhone,FALSE,TRUE,"On Air Medical Analyst @CNN, #Primarycaredoc, Public Health Specialist, Morehouse School of Med grad, Africa born, US raised, Asian Papa/Mum, #Tennis #LGBTQ",2018-08-12 20:43,4,1,10,0,4352,1623,4487,25,"Atlanta, GA",0,9
3932,2022-07-09 18:57,Reminder to get your Monkeypox support ribbons. Colors are inspired by Kamala's various brown suits. _URL_,Twitter for iPhone,FALSE,FALSE,"Barely a doctor, future long monkey pox survivor, victim of a tanning bed accident. I support the latest thing. :syringe::monkey: :rainbow_flag::victory_hand_medium_skin_tone::Ukraine:",2022-05-10 23:58,0,0,6,0,873,202,3070,3,"Los Angeles, CA and Ukraine",0,9
5002,2022-07-09 22:27,"Reporter Karen asking: ""Are you sure you are not a criminal (because you are a black male)?"" [Calls the police while waiting for answer] Yeah, that's exactly what Reporter Karen did in questioning our MonkeyPox assay.",Twitter Web App,FALSE,TRUE,"CEO of @FlowHealthHQ Since you keep asking, yes, I am a high school dropout.",2008-11-08 14:02,3,2,47,0,18862,3628,38624,297,None,0,9
4241,2022-07-09 19:54,Rum festival. First Covid patient. Covid patient that flees hospital. Lockdown.  Rum festival. First monkey pox patient. Monkey pox patient flees hospital… This is a SERIOUS loop!,Twitter for iPhone,FALSE,TRUE,:camera: ____________ :movie_camera: _________ :video_camera: ________,2012-04-03 14:45,1,1,2,0,9595,2690,115092,18,Jamaica,0,9
3150,2022-07-09 16:04,running into a former flame on the monkeypox vaccine line is the modern gay experience,Twitter Web App,FALSE,TRUE,None,2011-02-26 1:36,0,0,6,0,643,899,25036,1,Black Lives Matter,0,9
3024,2022-07-09 15:36,"Ryan Field Books : Gay Men with Monkeypox Share Their Stories, Ryan F... _URL_  Gay Romance with happy endings. _URL_",Twitter Web App,FALSE,TRUE,"Ryan Field Books: Best selling author of LGBTQIA romance novels...and short stories, one in a Lambda Award Winning Anthology, Best Gay Erotica 2009. He/Him",2008-11-19 15:25,1,0,5,0,14733,20699,193570,178,"New Hope, PA Palm Springs, CA",0,9
4341,2022-07-09 20:12,"Saint Lucians: From a scale of 1-10, how concerned are you about monkeypox reaching our shores?",Twitter for iPhone,FALSE,TRUE,Communications Professional. Blogger for Extra Extra. Writer for several things. Enquiries: nelciathewriter@gmail.com,2020-05-13 20:35,2,10,11,18,3227,370,8782,12,Saint Lucia :St._Lucia:,0,9
4493,2022-07-09 20:45,"Saliva, throat, anal &amp; blood samples might detect #monkeypox in people who are exposed but haven't yet developed symptoms. A saliva test would also be easier. Ultimately, a self-test -- like we do for COVID &amp; some STDs -- could really expand access. _URL_",Twitter Web App,TRUE,FALSE,"Medical journalist; science editor for @POZmagazine/@Hepatitismag/@CancerHealthmag; Bay Area Reporter (@eBARnews), @aidsmap/@infohep; research beagle adopter",2009-03-21 21:54,4,0,11,0,12738,6361,26383,351,San Francisco/St. Pete,0,9
5281,2022-07-09 23:18,"Saturday night: I cancel my last fisting party plans to avoid Monkeypox. I go for one drink at a bar. This cute guy wants to fist me, I take him to my room. I go to the shower to check one last time, take 10 minutes to make sure I'm clear, go back to the room: The guy is gone. _URL_",Twitter for iPhone,FALSE,TRUE,"He/Him. FF passionate, performer & filmmaker. Searching for serenity. Sober, don't believe the haters.",2021-10-07 1:48,0,13,44,0,25714,1192,1887,103,None,0,9
2550,2022-07-09 13:47,"Saturday, July 9, 2022  The assassination of former Prime Minister Shinzo Abe is sending shockwaves through Japan just before parliamentary elections. Monkeypox cases rise as testing and vaccine distribution lag. The U.S. unemployment is near pre-pandemi… _URL_",IFTTT,FALSE,TRUE,"Welcome to the Apex Breaking News Twitter where we report on the latest breaking news stories on music, celebrities, business, sports, and so much more.",2021-12-15 23:55,0,0,0,0,8,0,5335,1,None,0,9
4561,2022-07-09 21:00,Savage Love: What the Fuck Is Up with Monkeypox? _URL_ _URL_,Buffer,FALSE,TRUE,"Your writer-owned, reader-funded source for Twin Cities news, arts, and culture. Sign up to support our work today: _URL_",2021-03-09 19:46,0,0,0,0,9195,95,3353,82,Minneapolis,0,9
2609,2022-07-09 14:00,say High to POTUS Trump this is what America has today The monkey pox duo _URL_ _URL_,Twitter Web App,FALSE,FALSE,Operations Manager,2022-04-09 13:46,0,0,0,0,142,565,2830,0,None,0,9
3759,2022-07-09 18:15,"SC Lede: @GavinJackson covers the first hearing held by the South Carolina House ad hoc committee on abortion; the first cases of monkeypox in South Carolina, and more ... _URL_ _URL_",Sprout Social,FALSE,TRUE,South Carolina Public Radio is your statewide @NPR affiliate ...  complete with 3 Music stations & 5 News/Talk stations. :radio:,2010-08-13 13:32,3,0,7,0,8328,674,60861,244,South Carolina,0,9
4058,2022-07-09 19:20,"Seattle and King County folks, monkeypox is now spreading among residents.  _URL_",Twitter for Android,FALSE,TRUE,"Fat :unicorn: | :camera_with_flash: Photographer: Stock, boudoir, portraits | :raised_fist: Fat liberation | Seattle | Chaotic good | :down_arrow: Get my body liberation guide",2010-12-18 22:48,1,0,1,0,2829,724,11147,17,Seattle,0,9
4902,2022-07-09 22:05,See I didn't get the Covid vaccine but MONKEY POX I never even had chicken pox I need that vaccine,Twitter for iPhone,FALSE,TRUE,Designer ThePlasticsNYC IG: @jayvonjames,2013-03-27 17:06,0,1,1,1,449,737,38782,1,"Los Angeles, CA",0,9
4244,2022-07-09 19:54,Seeing the many release name and photo tweets .. Thoughts about 'the medical &amp; constitutional right to privacy' of the male patient who is 1st confirmed case of monkey pox in JA and reportedly escaped from a hospital via a window into a waiting motorcar ? :thinking_face::thinking_face::face_with_raised_eyebrow:,Twitter for Android,FALSE,TRUE,"Multi-award winning Broadcast Journalist based in Kingston Jamaica who covers local, regional and international current affairs. Sports enthusiast. :cricket_game::soccer_ball::flag_in_hole:",2009-07-13 9:37,3,22,28,12,56090,395,84636,171,"Kingston, Jamaica",0,9
5090,2022-07-09 22:42,"shaming people for ""catching"" monkeypox is so vile. y'all are so sick. and if/when it happens to you, just know that i'll be side-eying you. :unamused_face:",Twitter for iPhone,FALSE,TRUE,opa-locka's princess. sex work researcher. phd baddie. @nyuniversity & @rutgersu alum. hookah heaux. harm reductionist. minding my black ass business.,2022-04-24 2:39,23,2,70,6,1265,1435,2652,1,:round_pushpin:planet earth.,0,9
4836,2022-07-09 21:54,Should you be scared of getting monkeypox? :hear-no-evil_monkey:  Read the latest from @clarkbrooks  _URL_,Twitter for iPhone,FALSE,TRUE,We do news. :newspaper:,2017-05-21 20:00,1,0,1,0,378,1736,2981,5,"Tampa, FL",0,9
2431,2022-07-09 13:15,Should've told them it's for monkey pox testing _URL_,Twitter for iPhone,FALSE,FALSE,:Australia: Politics:face_with_tears_of_joy::smiling_face_with_sunglasses:comedy:Australia:same same:Australia:,2019-02-18 10:58,0,0,0,0,226,1020,6063,0,"Indented Head, Victoria",0,9
3698,2022-07-09 18:02,"Single life 153: Went to a play party last night and no one played. Could have easily been monkeypox related. Which made me real proud of my chosen community. And also really satisfied with casual conversation, for a change.",Twitter for Android,FALSE,TRUE,"Writer, fashion designer. :woman_dancing::rainbow:",2010-02-07 13:12,0,0,2,0,1407,360,3278,28,San Francisco,0,9
4419,2022-07-09 20:29,"So a baboon/set of baboons really organized this? Is under which rock stone dem ppl here crawl from? These persons when found should be arrested,charged and serve time. This should be shortest courtcase in history. They have made it for bad any1 else that contracts monkeypox _URL_",Twitter for Android,FALSE,FALSE,Read comments for a living! :victory_hand::green_heart:,2022-05-29 22:10,0,0,0,0,25,56,709,1,Jamaica,0,9
4448,2022-07-09 20:35,So all of Clarendon gonna have MonkeyPox by Monday lawd,Twitter for Android,FALSE,TRUE,#NANAMI #NAMJOON: EQUAL RIGHTS AND JUSTICE!!!!!! they/them :purple_heart:,2018-03-10 20:41,0,0,0,0,779,311,125994,50,Jamaica,0,9
3861,2022-07-09 18:41,So dem really don't have two police officers guarding the patient with Monkeypox? Lmaoo.,Twitter for iPhone,FALSE,FALSE,Barça Femení.Jill of All Trades. Traveling on the Hot Mess Express. Virtuosa. Sportsperson. Polyglot. Pesquisadora de Lei. Feminista. Masortí. Sefardí:star_of_David::rainbow_flag:,2012-06-12 16:54,0,1,0,0,1401,1608,308012,11,From the Global South,0,9
2540,2022-07-09 13:44,"So far monkey pox is mostly spreading among gay men, but we already know we didn't learn anything about how discrimination and oppression against LGBTQ helped to increase the spread of AIDS _URL_",Twitter for iPhone,FALSE,FALSE,"Progressive, advocate for peace and sanity, therapist (on leave) 4 children and 4 grandchildren (my greatest gifts and happiness)",2009-02-08 21:12,0,0,0,0,284,202,8543,0,Michigan,0,9
3085,2022-07-09 15:51,So I have a monkeypox appointment for Noon. It's 11:50. The line wraps around the corner. Just a line of self identified promiscuous gay men standing around outside waiting. Idk how to explain how weird this is? _URL_,Twitter for Android,FALSE,TRUE,None,2010-10-18 19:25,2,2,18,1,9733,947,14620,53,NYC,0,9
4671,2022-07-09 21:20,So is Monkeypox a go jump a carnival fr? _URL_,Twitter for Android,FALSE,FALSE,Hunting Ikigai | Innovator | Business Growth and Operations Specialist | Cleantech Entrepreneur | :seedling: :recycling_symbol: Seeking to sustainably re-engineer global agriculture,2009-04-10 16:13,0,1,3,0,708,1033,54250,7,Jamaica,0,9
4048,2022-07-09 19:17,So is the @themohwgovjm going to release the identity of the escape Monkey Pox clown? Cause right now he's officially a health risk and people NEED to know who this clown really is:unamused_face::unamused_face::unamused_face:,Twitter for Android,FALSE,FALSE,Accountant. Gamer. Nerd. :Jamaica:,2020-07-02 21:06,0,0,0,0,113,354,21493,0,None,0,9
2829,2022-07-09 14:56,"So let me get this straight, Sri lankas government collapses, war in Ukrain, gas/food prices up, monkey pox, on the verge of world War 3. _URL_",Twitter for Android,FALSE,TRUE,:Trinidad_&_Tobago: ||Sometimes I'm funny||,2013-12-09 14:12,1,0,3,0,119,230,4311,1,Trinidad and Tobago,0,9
5379,2022-07-09 23:37,so monkey pox vaxx…we doing this? or abstaining? or both?,Twitter for iPhone,FALSE,TRUE,everything black | gimme all your good feels | sr. brand writer | 1867 :bison: | ig: lastmanfrombrooklyn,2009-04-16 7:18,0,1,0,0,1176,1394,42270,7,"Brooklyn, NY",0,9
4932,2022-07-09 22:10,So monkeypox is trying to take our summer .. I hate it here..,Twitter for iPhone,FALSE,TRUE,#iNevaCared #iHaveNoRespect #MayorOfHarlem Ddot aka Mr. Oh Hey! #LALiving #StillHarlem :sign_of_the_horns_medium_skin_tone::sign_of_the_horns_medium_skin_tone:BluPhi :sign_of_the_horns_medium_skin_tone::blue_heart::white_heart:IG:ddotgraves,2009-07-18 0:55,0,0,0,0,1025,498,96394,4,Los Angeles,0,9
5038,2022-07-09 22:33,So my question is the monkey pox runaway man gonna be charged nuff money and jailed for at least 5 years?,Twitter for Android,FALSE,FALSE,Hakuna Matata ||Medical Student,2021-12-01 19:59,0,0,1,0,71,59,2156,0,Jamaica | Cuba,0,9
3248,2022-07-09 16:24,"So remember they tried to change the name of The Bullpen in #mlb to ""The Pen"" because it's cruel to the bulls? Where are all those people when it comes to Monkeypox. What about the damn monkeys? MlM #MonkeyLivesMatter",Twitter for iPhone,FALSE,FALSE,"Follow me and I'll follow you back. #Yankees #GoPackGo Super Packers and Yankee fan. Huge everything #starwars fan #marvel #dccomics, movies and shows.",2009-10-03 21:27,0,1,3,0,1146,3556,10479,6,"Commack, NY 11725",0,9
4450,2022-07-09 20:35,So the guy who was quarantined with monkey pox has fled the hospital?? Lmao no way this is real,Twitter for iPhone,FALSE,FALSE,Software Engineer • Swiftie • Sagittarius • MUFC • This is My Twitter Academia,2010-08-12 7:23,1,0,2,2,914,402,287584,9,Aincrad,0,9
5029,2022-07-09 22:32,So the monkey pox patient BRAWLING a tell ppl him a lef and yall coming to scare ppl with press releases instead of securing him _URL_,Twitter for Android,FALSE,FALSE,"CEO of ShellyCurranBookings & @Wigsbyshellyanncurran , Marketer, a Mother , Gemini, Bookinh agent for intence , Moyann & Louie Cult  ...aka Mrs Twidlers Gad",2011-03-01 20:17,0,0,0,0,5320,873,62040,21,None,0,9
4105,2022-07-09 19:29,So the monkey pox person escape from hospital?? :man_facepalming::man_facepalming:,Twitter for Android,FALSE,TRUE,DJ/Producer  djprezzi876@gmail.com  IG: djprezzi :musical_keyboard::musical_notes::laptop: #TalentOvaHype #TopRatedEntertainment  Mixtapes: _URL_,2010-07-20 17:47,0,0,0,0,1561,739,365275,15,"Kingston, Jamaica || BARCA!",0,9
4896,2022-07-09 22:04,So the monkeypox patient is back in isolation or not?,Twitter for iPhone,FALSE,FALSE,:tooth: Dentist | Apple Enthusiast | Aquarian | :Jamaica:,2010-09-23 2:57,0,2,1,0,1285,760,343835,10,Chinatown,0,9
3941,2022-07-09 18:58,So the person that came to pick him up has monkeypox too? _URL_,Twitter for iPhone,FALSE,FALSE,it is what it is…,2021-08-10 0:15,0,1,0,0,330,273,5602,0,Between her thighs,0,9
4069,2022-07-09 19:22,So the person who tested positive for monkey pox really escaped from the May Pen hospital?? This must be a prank.,Twitter for iPhone,FALSE,FALSE,#blacklivesmatter - #wearyourmask,2011-02-19 15:36,0,1,2,0,337,247,2264,0,Jamaica,0,9
5167,2022-07-09 22:59,So the Smallpox vaccine protects against Monkeypox too. Glad that pain is gonna be good for something..,Twitter for iPhone,FALSE,FALSE,Eh,2019-11-24 22:05,0,1,4,0,776,251,8171,0,"Texas, USA",0,9
4247,2022-07-09 19:55,So they are asking the public if they know of the monkeypox patient's whereabouts to notify the authorities but they provide no identity for this person.,Twitter for Android,FALSE,FALSE,None,2010-12-29 1:04,1,1,10,1,725,791,10475,1,None,0,9
3575,2022-07-09 17:32,"So we now have 3 pandemic virus's on the go. Covid 19, Monkeypox, &amp; now Hendra. What is going on? The planet is a very unhealthy place right now. I really don't feel real safe right now. Yet at the supermarket today I only saw 1 couple wearing masks besides myself. WTF ppl maskup",Twitter for iPhone,FALSE,FALSE,"Life long unionist. Grew up Bayside Bris.Bad cook improving slowly. Old, but still care. Employee of a great dog, paid in love. Dogs rule. On Kaurna _URL_ DM",2020-04-07 3:23,0,0,1,0,521,717,4768,1,"Adelaide, South Australia",0,9
5210,2022-07-09 23:07,So what punishment will this Monkey Pox patient get for potentially exposing others to the virus? _URL_,Twitter for Android,FALSE,FALSE,None,2019-04-20 20:52,0,0,0,0,688,1519,47492,1,In departure lounge at mbj,0,9
4252,2022-07-09 19:56,So what the monkeypox escapee look like? Show us a picture so we can report him if we see him @JamaicaConstab,Twitter for Android,FALSE,FALSE,Always in good company having a great time. #ForzaItalia #ForzaJuve #FinoAllaFine,2010-11-21 20:09,0,0,1,0,196,341,35295,2,None,0,9
5018,2022-07-09 22:30,So what them waiting on to release the name and pics of THAT monkey pox patient? Public safety trumps anonymity,Twitter for iPhone,FALSE,FALSE,a dwn to earth chic tht wants to change the world,2009-04-14 13:10,0,0,0,0,366,1972,2853,1,"ÜT: 17.992937,-76.788098",0,9
3029,2022-07-09 15:38,So y'all decided to blue tick monkeypox!!!,Twitter for Android,FALSE,FALSE,"uncensored | politically incorrect & unaffiliated |Gym,books,tech:books::man_lifting_weights_medium-dark_skin_tone: :man_technologist_medium-dark_skin_tone:|:man_golfing_dark_skin_tone::wine_glass::bottle_with_popping_cork:| your upbringing is not everyone's gold standard, respect others!",2019-12-05 13:00,29,10,108,3,20564,5854,36780,29,"Sandton, South Africa",0,9
5421,2022-07-09 23:43,"So you expected the news report to say ""Person living with monkey pox escapes hospital""? In that case you're a person living with mental retardation. _URL_",Twitter for Android,FALSE,FALSE,"If I was funny, I'd have a good twitter bio",2021-03-03 0:41,0,0,1,0,49,240,842,0,None,0,9
3980,2022-07-09 19:04,"So you have monkey pox, you're getting treated and you just leave the hospital?! Hello?! :loudly_crying_face::loudly_crying_face::loudly_crying_face:",Twitter for iPhone,FALSE,FALSE,very confused and always hungry - aviation fan & future consultant for da skies $uuggaa,2021-03-11 17:44,0,0,0,0,232,363,38533,2,None,0,9
4801,2022-07-09 21:46,"So you rather be known for infecting the island with monkey pox, than keeping yourself quarantine. Poxy why you do it sir, why you dit it?",Twitter Web App,FALSE,FALSE,Phenomenal Woman.......In all things give thanks.,2017-10-03 20:40,0,0,0,0,1,39,116,0,Jamaica,0,9
4740,2022-07-09 21:34,"So your ass is so selfish that you're going to spread a disease, just because you want to enjoy your vacation...  #Monkeypox #Jamaica _URL_",Twitter for Android,FALSE,TRUE,____________ ____ __ __________-________ ______________ ____ ________________:woman_medium_skin_tone_curly_hair: ______ ______ __ ____________-________ ______________ ____ ______________:),2009-04-20 12:40,0,0,1,0,104,294,4629,1,Jamaica,0,9
2764,2022-07-09 14:39,"So, @LeaderMcConnell - What are you doing to ensure more resources are made available to the public health system at Federal and local levels? (yes, it's on you and the filibuster) The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",Twitter Web App,FALSE,FALSE,None,2013-06-27 19:55,0,0,1,0,219,416,16951,10,San Francisco,0,9
5217,2022-07-09 23:08,"So, everyone who has been in denial about the Pandemic and the need to stay home is continuing to get COVID and now Monkeypox? I really want to sympathize... But this is probably one of the greatest ""I told you so"" moments in modern history. Denial is not a strategy.",Twitter Web App,FALSE,FALSE,The People's Strategist. There's NO immunity to future variants from a current COVID infection. _URL_,2022-01-09 6:58,13,4,102,0,5402,1187,34662,86,"Los Angeles, CA",0,9
3965,2022-07-09 19:02,"So, I guess it's back inside while Mr MonkeyPox is loose.",Twitter for iPhone,FALSE,FALSE,"Attorney-at-Law and Public Servant, Jamaica | In service to God and nation. RTs aren't always endorsements.",2012-05-29 21:52,0,0,0,0,3211,2873,118020,30,Jamaica,0,9
4355,2022-07-09 20:15,"So, why is it monkey pox when we are primates as well ? Shouldn't it just be Pox ? Or is it that people don't like reminding we are animals too ? _URL_",Twitter for Android,FALSE,TRUE,"Tesla P3D owner & $TSLA hodler, Former Royal Marines Commando. I swear alot, angry about climate change but I do like cool techno stuff and New Zealand.",2009-03-27 16:29,0,0,0,0,772,2127,38080,38,Alpha Centauri,0,9
3283,2022-07-09 16:33,Social protesters may not be licensed gun carriers or owners. Too charged up and already indoctrinated! Banana truck drivers may carry weapons due to increase in Monkeypox and desires,Twitter for iPad,FALSE,FALSE,None,2012-11-23 12:28,0,0,0,0,96,74,16547,0,None,0,9
